148	8.710740366
149	8.54266633
150	8.553399697
151	8.525059727
152	8.262553754
153	8.000298379
154	8.164268541
155	8.324841687
156	8.413357518
157	8.381021766
158	8.32591959
159	8.207327631
160	7.941594868
161	8.084435381
162	8.095991843
163	8.113392659
164	8.208053393
165	8.170248053
166	8.235223248
167	8.257700923
168	8.269930831
169	8.207937748
170	8.267143973
171	8.106429576
172	7.900786618
173	7.604707956
174	7.457237161
175	7.216513445
176	7.0558621
177	7.12727589
178	7.034548301
179	7.010093471
180	7.050084124
181	7.088075712
182	7.16226814
183	7.123041326
184	6.895737194
185	6.923163474
186	6.903847127
187	7.036462414
188	7.113816173
189	7.168434556
190	7.2735911
191	7.45323199
192	7.586908791
193	7.703217912
194	7.722896121
195	7.739606509
196	7.785645858
197	7.775081272
198	7.767573145
199	7.83881583
200	7.761934247
201	7.854740823
202	7.85026674
203	7.953240066
204	8.15891606
205	8.334024454
206	8.458622008
207	8.709759807
208	8.798783827
209	8.707905444
210	8.8611149
211	8.96500341
212	9.229503069
213	9.315552762
214	9.567997486
215	9.588197737
216	9.429377963
217	9.597440167
218	9.64269615
219	9.770426535
220	9.873383882
221	9.985045494
222	10.03854094
223	10.05668685
224	10.05801816
225	9.786216348
226	9.578594714
227	9.439735242
228	9.317761718
229	9.446985546
230	9.431286992
231	9.301158292
232	9.193042463
233	9.104738217
234	8.858264395
235	8.517437956
236	8.61669416
237	8.604024744
238	8.67362227
239	8.807260043
240	8.766534038
241	8.958880635
242	9.149992571
243	9.344993314
244	9.298493983
245	9.270644584
246	9.075580126
247	9.246022113
248	8.987419902
249	8.879677912
250	8.784710121
251	8.600239109
252	8.847215198
253	9.139493678
254	9.28754431
255	9.446789879
256	9.871110891
257	10.3129998
258	10.81769982
259	10.68292984
260	10.55863686
261	10.52677317
262	10.61109585
263	10.59998627
264	10.31698764
265	10.66628888
266	10.64865999
267	10.52179399
268	10.58761459
269	11.10485313
270	11.25436782
271	11.38293104
272	11.46663793
273	11.49497414
274	11.58747673
275	11.89072905
276	12.07165615
277	12.16749053
278	12.27874148
279	12.69886733
280	12.9839806
281	13.17958254
282	13.37062428
283	13.44456186
284	13.53710567
285	13.3653951
286	13.38085559
287	13.30177003
288	13.23959303
289	12.94963373
290	12.71067035
291	12.73860332
292	12.48274299
293	12.12446869
294	11.69102182
295	11.58291964
296	11.50462767
297	11.45016491
298	11.41614842
299	11.11953357
300	11.12658022
301	11.2479222
302	11.45312998
303	11.35281698
304	11.28353528
305	11.34318175
306	11.43586358
307	11.47027722
308	11.3542495
309	11.20982455
310	11.02584209
311	10.86825788
312	10.8024321
313	10.86918889
314	10.85427
315	10.990843
316	11.1917587
317	11.41858283
318	11.47072455
319	11.71065209
320	11.75258688
321	11.55532819
322	11.39279537
323	11.12251584
324	11.14926425
325	11.42833783
326	11.33850404
327	11.12565364
328	10.88708828
329	10.84737945
330	10.7566415
331	10.47497735
332	10.19047962
333	10.15143166
334	10.24328849
335	10.23995964
336	10.06596368
337	10.08836731
338	9.960530579
339	9.908477521
340	9.952629769
341	10.05036679
342	9.965330113
343	10.1557971
344	10.36621739
345	10.56959565
346	10.52163609
347	10.52347248
348	10.27412523
349	10.10871271
350	9.851841437
351	9.664657293
352	9.498191564
353	9.740372407
354	9.733335167
355	9.69000165
356	9.535001485
357	9.236501336
358	9.338851203
359	8.892966083
360	8.727669474
361	8.634902527
362	8.418412274
363	8.225571047
364	8.114013942
365	8.289612548
366	8.461651293
367	8.825486164
368	9.298937547
369	9.805043793
370	9.598539413
371	9.732685472
372	10.33241692
373	10.81517523
374	11.12365771
375	11.51229194
376	11.59106274
377	11.57595647
378	11.29336082
379	10.98502474
380	10.93852227
381	10.78567004
382	10.53110304
383	9.948992732
384	9.745093459
385	9.310584113
386	9.060525702
387	8.472473132
388	8.153225819
389	7.673903237
390	7.579512913
391	7.410561622
392	7.41750546
393	7.298754914
394	7.450879422
395	7.39379148
396	7.588412332
397	7.521571099
398	7.458413989
399	7.45457259
400	7.654115331
401	7.840703798
402	8.264633418
403	8.098170076
404	8.074353069
405	8.332917762
406	8.583625986
407	8.882263387
408	9.007037048
409	9.377333344
410	9.731600009
411	10.05544001
412	10.18489601
413	10.29940641
414	10.33646577
415	10.40281919
416	10.44453727
417	10.54208354
418	10.68187519
419	10.85068767
420	10.9756189
421	10.87305701
422	10.80075131
423	10.69167618
424	10.63650856
425	10.80785771
426	10.80807194
427	10.74926474
428	10.23533827
429	10.15080444
430	10.012724
431	9.833451597
432	9.605106437
433	9.430595794
434	9.004536214
435	9.092082593
436	8.713874334
437	8.5344869
438	8.34303821
439	8.296734389
440	8.12406095
441	8.380654855
442	7.97858937
443	7.826730433
444	7.802057389
445	7.595851651
446	7.876266485
447	8.026639837
448	7.885975853
449	7.607378268
450	7.625640441
451	7.350076397
452	7.097068757
453	6.934361882
454	7.052925693
455	7.000633124
456	6.973569812
457	7.105212831
458	7.703691547
459	7.526322393
460	7.709690153
461	7.882721138
462	8.045449024
463	8.367904122
464	8.83011371
465	9.084102339
466	9.045692105
467	8.902122894
468	8.982910605
469	9.309619544
470	9.22265759
471	9.139391831
472	9.352452648
473	9.868207383
474	9.813386645
475	10.06404798
476	9.999643182
477	9.437678864
478	8.750910978
479	8.43281988
480	8.417537892
481	7.946784103
482	7.932105692
483	7.737895123
484	7.820105611
485	7.50909505
486	7.341185545
487	7.45106699
488	7.568960291
489	7.946064262
490	8.462457836
491	8.684212052
492	8.704790847
493	8.737311762
494	8.721580586
495	8.657422528
496	8.830680275
497	8.773612247
498	8.687251023
499	8.56752592
500	8.782773328
501	8.505495995
502	8.709946396
503	8.442951756
504	8.335656581
505	8.442090923
506	8.64788183
507	8.543093647
508	8.561784283
509	8.372605854
510	8.660345269
511	8.883310742
512	9.120979668
513	9.387881701
514	9.336093531
515	9.386484178
516	9.47983576
517	9.336852184
518	9.572166966
519	10.05495027
520	10.64145524
521	11.00630972
522	11.41167875
523	11.90151087
524	12.33135978
525	12.65722381
526	13.01150143
527	13.31535128
528	13.47181615
529	13.74463454
530	13.78817109
531	13.64935398
532	13.54041858
533	13.61837672
534	13.63453905
535	13.92308514
536	13.78877663
537	13.63589897
538	13.51830907
539	13.47047816
540	13.47943035
541	13.57448731
542	13.90203858
543	14.21683472
544	14.35115125
545	14.45103613
546	14.64693251
547	14.52823926
548	14.77741534
549	14.7016738
550	14.67250642
551	14.72325578
552	14.9539302
553	15.11553718
554	15.33098346
555	15.51088512
556	15.66079661
557	15.56671694
558	15.52304525
559	15.34374073
560	15.08536665
561	14.97882999
562	14.54194699
563	13.96175229
564	13.48657706
565	13.15291935
566	12.57362742
567	12.38326468
568	12.44693821
569	12.13224439
570	11.68101995
571	11.09191795
572	10.91272616
573	10.84345354
574	10.86210819
575	11.04389737
576	11.00750763
577	11.00775687
578	10.86998118
579	10.80998306
580	10.50798476
581	10.41618628
582	10.04756765
583	9.797810889
584	9.5770298
585	9.50232682
586	9.324094138
587	9.387684724
588	9.127916252
589	9.122124626
590	9.207912164
591	8.987120947
592	8.834408853
593	8.485967967
594	8.209371171
595	8.076434054
596	7.822790648
597	7.751511583
598	8.030360425
599	8.319324383
600	8.409391944
